3 #SUP: 2839
5 #SUP: 2971
7 #SUP: 3076
9 #SUP: 2874
11 #SUP: 2129
15 #SUP: 2026
17 #SUP: 2500
19 #SUP: 1980
21 #SUP: 2225
23 #SUP: 1817
25 #SUP: 2860
27 #SUP: 2205
29 #SUP: 3181
31 #SUP: 2526
34 #SUP: 3040
36 #SUP: 3099
38 #SUP: 2196
40 #SUP: 3170
42 #SUP: 2714
44 #SUP: 2612
46 #SUP: 2556
48 #SUP: 3013
50 #SUP: 1975
52 #SUP: 3185
54 #SUP: 2216
56 #SUP: 3021
58 #SUP: 3195
60 #SUP: 3149
62 #SUP: 3060
64 #SUP: 2631
66 #SUP: 3021
68 #SUP: 1984
70 #SUP: 2007
72 #SUP: 2345
74 #SUP: 2407
25 29 38 52 60 #SUP: 1907
25 29 38 52 62 #SUP: 1887
25 29 38 52 66 #SUP: 1832
25 29 38 56 58 #SUP: 1847
25 29 38 56 60 #SUP: 1827
25 29 38 56 62 #SUP: 1813
25 29 38 58 60 #SUP: 1913
25 29 38 58 62 #SUP: 1894
25 29 38 58 66 #SUP: 1838
25 29 38 60 62 #SUP: 1873
25 29 38 60 66 #SUP: 1839
25 29 38 62 66 #SUP: 1801
25 29 40 42 44 #SUP: 1999
25 29 40 42 46 #SUP: 1966
25 29 40 42 48 #SUP: 2285
25 29 40 42 52 #SUP: 2384
25 29 40 42 56 #SUP: 2256
25 29 40 42 58 #SUP: 2388
25 29 40 42 60 #SUP: 2378
25 29 40 42 62 #SUP: 2292
25 29 40 42 64 #SUP: 2168
25 29 40 42 66 #SUP: 2311
25 29 40 42 72 #SUP: 1947
25 29 40 44 46 #SUP: 1882
25 29 40 44 48 #SUP: 2209
25 29 40 44 52 #SUP: 2304
25 29 40 44 56 #SUP: 2183
25 29 40 44 58 #SUP: 2313
25 29 40 44 60 #SUP: 2287
25 29 40 44 62 #SUP: 2243
25 29 40 44 64 #SUP: 1969
25 29 40 44 66 #SUP: 2190
25 29 40 44 74 #SUP: 1792
25 29 40 46 48 #SUP: 2170
25 29 40 46 52 #SUP: 2254
25 29 40 46 56 #SUP: 2124
25 29 40 46 58 #SUP: 2263
25 29 40 46 60 #SUP: 2240
25 29 40 46 62 #SUP: 2180
25 29 40 46 64 #SUP: 1896
25 29 40 46 66 #SUP: 2162
25 29 40 48 52 #SUP: 2701
25 29 40 48 54 #SUP: 1885
25 29 40 48 56 #SUP: 2549
25 29 40 48 58 #SUP: 2710
25 29 40 48 60 #SUP: 2694
25 29 40 48 62 #SUP: 2600
25 29 40 48 64 #SUP: 2212
25 29 40 48 66 #SUP: 2589
25 29 40 48 72 #SUP: 1996
25 29 40 48 74 #SUP: 2026
25 29 40 52 54 #SUP: 1955
25 29 40 52 56 #SUP: 2656
25 29 40 52 58 #SUP: 2811
25 29 40 52 60 #SUP: 2785
25 29 40 52 62 #SUP: 2701
25 29 40 52 64 #SUP: 2312
25 29 40 52 66 #SUP: 2673
25 29 40 52 72 #SUP: 2086
25 29 40 52 74 #SUP: 2117
25 29 40 54 56 #SUP: 1878
25 29 40 54 58 #SUP: 1964
25 29 40 54 60 #SUP: 1938
25 29 40 54 62 #SUP: 1901
25 29 40 54 66 #SUP: 1826
25 29 40 56 58 #SUP: 2659
25 29 40 56 60 #SUP: 2633
25 29 40 56 62 #SUP: 2583
25 29 40 56 64 #SUP: 2190
25 29 40 56 66 #SUP: 2521
25 29 40 56 72 #SUP: 1952
25 29 40 56 74 #SUP: 2063
25 29 40 58 60 #SUP: 2794
25 29 40 58 62 #SUP: 2711
25 29 40 58 64 #SUP: 2312
25 29 40 58 66 #SUP: 2682
25 29 40 58 72 #SUP: 2086
25 29 40 58 74 #SUP: 2126
25 29 40 60 62 #SUP: 2684
25 29 40 60 64 #SUP: 2286
25 29 40 60 66 #SUP: 2683
25 29 40 60 72 #SUP: 2086
25 29 40 60 74 #SUP: 2100
25 29 40 62 64 #SUP: 2219
25 29 40 62 66 #SUP: 2577
25 29 40 62 72 #SUP: 2002
25 29 40 62 74 #SUP: 2075
25 29 40 64 66 #SUP: 2211
25 29 40 64 72 #SUP: 1893
25 29 40 66 72 #SUP: 2086
25 29 40 66 74 #SUP: 1988
25 29 42 44 48 #SUP: 1918
25 29 42 44 52 #SUP: 2011
25 29 42 44 56 #SUP: 1905
25 29 42 44 58 #SUP: 2015
25 29 42 44 60 #SUP: 2005
25 29 42 44 62 #SUP: 1942
25 29 42 44 64 #SUP: 1835
25 29 42 44 66 #SUP: 1938
25 29 42 46 48 #SUP: 1894
25 29 42 46 52 #SUP: 1977
25 29 42 46 56 #SUP: 1862
25 29 42 46 58 #SUP: 1981
25 29 42 46 60 #SUP: 1974
25 29 42 46 62 #SUP: 1893
25 29 42 46 64 #SUP: 1781
25 29 42 46 66 #SUP: 1920
25 29 42 48 52 #SUP: 2297
25 29 42 48 56 #SUP: 2168
25 29 42 48 58 #SUP: 2301
25 29 42 48 60 #SUP: 2297
25 29 42 48 62 #SUP: 2198
25 29 42 48 64 #SUP: 2071
25 29 42 48 66 #SUP: 2233
25 29 42 48 72 #SUP: 1863
25 29 42 52 56 #SUP: 2268
25 29 42 52 58 #SUP: 2400
25 29 42 52 60 #SUP: 2390
25 29 42 52 62 #SUP: 2297
25 29 42 52 64 #SUP: 2167
25 29 42 52 66 #SUP: 2322
25 29 42 52 72 #SUP: 1953
25 29 42 56 58 #SUP: 2271
25 29 42 56 60 #SUP: 2261
25 29 42 56 62 #SUP: 2194
25 29 42 56 64 #SUP: 2049
25 29 42 56 66 #SUP: 2193
25 29 42 56 72 #SUP: 1823
25 29 42 58 60 #SUP: 2394
25 29 42 58 62 #SUP: 2302
25 29 42 58 64 #SUP: 2167
25 29 42 58 66 #SUP: 2326
25 29 42 58 72 #SUP: 1953
25 29 42 60 62 #SUP: 2291
25 29 42 60 64 #SUP: 2157
25 29 42 60 66 #SUP: 2327
25 29 42 60 72 #SUP: 1953
25 29 42 62 64 #SUP: 2075
25 29 42 62 66 #SUP: 2229
25 29 42 62 72 #SUP: 1867
25 29 42 64 66 #SUP: 2106
25 29 42 64 72 #SUP: 1859
25 29 42 66 72 #SUP: 1953
25 29 44 46 48 #SUP: 1818
25 29 44 46 52 #SUP: 1896
25 29 44 46 56 #SUP: 1789
25 29 44 46 58 #SUP: 1905
25 29 44 46 60 #SUP: 1881
25 29 44 46 62 #SUP: 1834
25 29 44 46 66 #SUP: 1808
25 29 44 48 52 #SUP: 2225
25 29 44 48 56 #SUP: 2103
25 29 44 48 58 #SUP: 2234
25 29 44 48 60 #SUP: 2217
25 29 44 48 62 #SUP: 2153
25 29 44 48 64 #SUP: 1875
25 29 44 48 66 #SUP: 2126
25 29 44 52 56 #SUP: 2204
25 29 44 52 58 #SUP: 2329
25 29 44 52 60 #SUP: 2302
25 29 44 52 62 #SUP: 2248
25 29 44 52 64 #SUP: 1969
25 29 44 52 66 #SUP: 2204
25 29 44 52 74 #SUP: 1808
25 29 44 56 58 #SUP: 2207
25 29 44 56 60 #SUP: 2180
25 29 44 56 62 #SUP: 2147
25 29 44 56 64 #SUP: 1867
25 29 44 56 66 #SUP: 2082
25 29 44 56 74 #SUP: 1764
25 29 44 58 60 #SUP: 2311
25 29 44 58 62 #SUP: 2258
25 29 44 58 64 #SUP: 1969
25 29 44 58 66 #SUP: 2213
25 29 44 58 74 #SUP: 1817
25 29 44 60 62 #SUP: 2231
25 29 44 60 64 #SUP: 1942
25 29 44 60 66 #SUP: 2214
25 29 44 60 74 #SUP: 1790
25 29 44 62 64 #SUP: 1905
25 29 44 62 66 #SUP: 2139
25 29 44 62 74 #SUP: 1772
25 29 44 64 66 #SUP: 1873
25 29 46 48 52 #SUP: 2184
25 29 46 48 56 #SUP: 2053
25 29 46 48 58 #SUP: 2193
25 29 46 48 60 #SUP: 2179
25 29 46 48 62 #SUP: 2099
25 29 46 48 64 #SUP: 1811
25 29 46 48 66 #SUP: 2105
25 29 46 52 56 #SUP: 2143
25 29 46 52 58 #SUP: 2277
25 29 46 52 60 #SUP: 2253
25 29 46 52 62 #SUP: 2183
25 29 46 52 64 #SUP: 1896
25 29 46 52 66 #SUP: 2174
25 29 46 56 58 #SUP: 2146
25 29 46 56 60 #SUP: 2122
25 29 46 56 62 #SUP: 2073
25 29 46 56 64 #SUP: 1788
25 29 46 56 66 #SUP: 2043
25 29 46 58 60 #SUP: 2262
25 29 46 58 62 #SUP: 2193
25 29 46 58 64 #SUP: 1896
25 29 46 58 66 #SUP: 2183
25 29 46 60 62 #SUP: 2169
25 29 46 60 64 #SUP: 1872
25 29 46 60 66 #SUP: 2184
25 29 46 62 64 #SUP: 1817
25 29 46 62 66 #SUP: 2095
25 29 46 64 66 #SUP: 1817
25 29 48 52 54 #SUP: 1901
25 29 48 52 56 #SUP: 2570
25 29 48 52 58 #SUP: 2726
25 29 48 52 60 #SUP: 2709
25 29 48 52 62 #SUP: 2605
25 29 48 52 64 #SUP: 2212
25 29 48 52 66 #SUP: 2603
25 29 48 52 72 #SUP: 2006
25 29 48 52 74 #SUP: 2042
25 29 48 54 56 #SUP: 1823
25 29 48 54 58 #SUP: 1910
25 29 48 54 60 #SUP: 1893
25 29 48 54 62 #SUP: 1836
25 29 48 54 66 #SUP: 1787
25 29 48 56 58 #SUP: 2573
25 29 48 56 60 #SUP: 2556
25 29 48 56 62 #SUP: 2486
25 29 48 56 64 #SUP: 2090
25 29 48 56 66 #SUP: 2450
25 29 48 56 72 #SUP: 1872
25 29 48 56 74 #SUP: 1987
25 29 48 58 60 #SUP: 2718
25 29 48 58 62 #SUP: 2615
25 29 48 58 64 #SUP: 2212
25 29 48 58 66 #SUP: 2612
25 29 48 58 72 #SUP: 2006
25 29 48 58 74 #SUP: 2051
25 29 48 60 62 #SUP: 2598
25 29 48 60 64 #SUP: 2195
25 29 48 60 66 #SUP: 2613
25 29 48 60 72 #SUP: 2006
25 29 48 60 74 #SUP: 2034
25 29 48 62 64 #SUP: 2118
25 29 48 62 66 #SUP: 2498
25 29 48 62 72 #SUP: 1919
25 29 48 62 74 #SUP: 1989
25 29 48 64 66 #SUP: 2124
25 29 48 64 72 #SUP: 1810
25 29 48 66 72 #SUP: 2006
25 29 48 66 74 #SUP: 1928
25 29 52 54 56 #SUP: 1899
25 29 52 54 58 #SUP: 1980
25 29 52 54 60 #SUP: 1953
25 29 52 54 62 #SUP: 1906
25 29 52 54 66 #SUP: 1840
25 29 52 54 74 #SUP: 1758
25 29 52 56 58 #SUP: 2680
25 29 52 56 60 #SUP: 2653
25 29 52 56 62 #SUP: 2593
25 29 52 56 64 #SUP: 2190
25 29 52 56 66 #SUP: 2540
25 29 52 56 72 #SUP: 1962
25 29 52 56 74 #SUP: 2084
25 29 52 58 60 #SUP: 2809
25 29 52 58 62 #SUP: 2716
25 29 52 58 64 #SUP: 2312
25 29 52 58 66 #SUP: 2696
25 29 52 58 68 #SUP: 1758
25 29 52 58 72 #SUP: 2096
25 29 52 58 74 #SUP: 2142
25 29 52 60 62 #SUP: 2689
25 29 52 60 64 #SUP: 2285
25 29 52 60 66 #SUP: 2697
25 29 52 60 72 #SUP: 2096
25 29 52 60 74 #SUP: 2115
25 29 52 62 64 #SUP: 2218
25 29 52 62 66 #SUP: 2582
25 29 52 62 72 #SUP: 2009
25 29 52 62 74 #SUP: 2080
25 29 52 64 66 #SUP: 2210
25 29 52 64 72 #SUP: 1893
25 29 52 66 72 #SUP: 2096
25 29 52 66 74 #SUP: 2002
25 29 54 56 58 #SUP: 1902
25 29 54 56 60 #SUP: 1875
25 29 54 56 62 #SUP: 1847
25 29 54 56 66 #SUP: 1762
25 29 54 58 60 #SUP: 1962
25 29 54 58 62 #SUP: 1916
25 29 54 58 66 #SUP: 1849
25 29 54 58 74 #SUP: 1767
25 29 54 60 62 #SUP: 1889
25 29 54 60 66 #SUP: 1850
25 29 54 62 66 #SUP: 1782
25 29 56 58 60 #SUP: 2656
25 29 56 58 62 #SUP: 2597
25 29 56 58 64 #SUP: 2190
25 29 56 58 66 #SUP: 2543
25 29 56 58 72 #SUP: 1962
25 29 56 58 74 #SUP: 2087
25 29 56 60 62 #SUP: 2570
25 29 56 60 64 #SUP: 2163
25 29 56 60 66 #SUP: 2544
25 29 56 60 72 #SUP: 1962
25 29 56 60 74 #SUP: 2060
25 29 56 62 64 #SUP: 2122
25 29 56 62 66 #SUP: 2463
25 29 56 62 72 #SUP: 1901
25 29 56 62 74 #SUP: 2033
25 29 56 64 66 #SUP: 2088
25 29 56 64 72 #SUP: 1772
25 29 56 66 72 #SUP: 1962
25 29 56 66 74 #SUP: 1947
25 29 58 60 62 #SUP: 2699
25 29 58 60 64 #SUP: 2285
25 29 58 60 66 #SUP: 2706
25 29 58 60 72 #SUP: 2096
25 29 58 60 74 #SUP: 2124
25 29 58 62 64 #SUP: 2219
25 29 58 62 66 #SUP: 2592
25 29 58 62 72 #SUP: 2009
25 29 58 62 74 #SUP: 2090
25 29 58 64 66 #SUP: 2210
25 29 58 64 72 #SUP: 1893
25 29 58 66 72 #SUP: 2096
25 29 58 66 74 #SUP: 2011
25 29 60 62 64 #SUP: 2192
25 29 60 62 66 #SUP: 2592
25 29 60 62 72 #SUP: 2009
25 29 60 62 74 #SUP: 2063
25 29 60 64 66 #SUP: 2211
25 29 60 64 72 #SUP: 1893
25 29 60 66 72 #SUP: 2096
25 29 60 66 74 #SUP: 2012
25 29 62 64 66 #SUP: 2122
25 29 62 64 72 #SUP: 1811
25 29 62 66 72 #SUP: 2009
25 29 62 66 74 #SUP: 1956
25 29 64 66 72 #SUP: 1893
25 31 34 36 40 #SUP: 2033
25 31 34 36 42 #SUP: 1841
25 31 34 36 48 #SUP: 1987
25 31 34 36 52 #SUP: 2035
25 31 34 36 56 #SUP: 1918
25 31 34 36 58 #SUP: 2043
25 31 34 36 60 #SUP: 2035
25 31 34 36 62 #SUP: 1948
25 31 34 36 64 #SUP: 1792
25 31 34 36 66 #SUP: 1969
25 31 34 40 42 #SUP: 1891
25 31 34 40 48 #SUP: 1994
25 31 34 40 52 #SUP: 2085
25 31 34 40 56 #SUP: 1968
25 31 34 40 58 #SUP: 2093
25 31 34 40 60 #SUP: 2085
25 31 34 40 62 #SUP: 2003
25 31 34 40 64 #SUP: 1844
25 31 34 40 66 #SUP: 2020
25 31 34 42 48 #SUP: 1809
25 31 34 42 52 #SUP: 1897
25 31 34 42 56 #SUP: 1795
25 31 34 42 58 #SUP: 1901
25 31 34 42 60 #SUP: 1897
25 31 34 42 62 #SUP: 1815
25 31 34 42 64 #SUP: 1772
25 31 34 42 66 #SUP: 1855
25 31 34 48 52 #SUP: 1996
25 31 34 48 56 #SUP: 1879
25 31 34 48 58 #SUP: 2004
25 31 34 48 60 #SUP: 2002
25 31 34 48 62 #SUP: 1909
25 31 34 48 66 #SUP: 1943
25 31 34 52 56 #SUP: 1974
25 31 34 52 58 #SUP: 2095
25 31 34 52 60 #SUP: 2087
25 31 34 52 62 #SUP: 2000
25 31 34 52 64 #SUP: 1843
25 31 34 52 66 #SUP: 2021
25 31 34 56 58 #SUP: 1978
25 31 34 56 60 #SUP: 1970
25 31 34 56 62 #SUP: 1913
25 31 34 56 66 #SUP: 1904
25 31 34 58 60 #SUP: 2095
25 31 34 58 62 #SUP: 2008
25 31 34 58 64 #SUP: 1844
25 31 34 58 66 #SUP: 2029
25 31 34 60 62 #SUP: 2000
25 31 34 60 64 #SUP: 1836
25 31 34 60 66 #SUP: 2029
25 31 34 62 64 #SUP: 1764
25 31 34 62 66 #SUP: 1937
25 31 34 64 66 #SUP: 1790
25 31 36 40 42 #SUP: 1924
25 31 36 40 44 #SUP: 1784
25 31 36 40 48 #SUP: 2098
25 31 36 40 52 #SUP: 2144
25 31 36 40 56 #SUP: 2012
25 31 36 40 58 #SUP: 2154
25 31 36 40 60 #SUP: 2146
25 31 36 40 62 #SUP: 2056
25 31 36 40 64 #SUP: 1877
25 31 36 40 66 #SUP: 2072
25 31 36 42 48 #SUP: 1888
25 31 36 42 52 #SUP: 1932
25 31 36 42 56 #SUP: 1820
25 31 36 42 58 #SUP: 1937
25 31 36 42 60 #SUP: 1933
25 31 36 42 62 #SUP: 1848
25 31 36 42 64 #SUP: 1796
25 31 36 42 66 #SUP: 1888
25 31 36 44 52 #SUP: 1787
25 31 36 44 58 #SUP: 1797
25 31 36 44 60 #SUP: 1789
25 31 36 48 52 #SUP: 2101
25 31 36 48 56 #SUP: 1968
25 31 36 48 58 #SUP: 2111
25 31 36 48 60 #SUP: 2109
25 31 36 48 62 #SUP: 2008
25 31 36 48 64 #SUP: 1826
25 31 36 48 66 #SUP: 2041
25 31 36 52 56 #SUP: 2020
25 31 36 52 58 #SUP: 2157
25 31 36 52 60 #SUP: 2149
25 31 36 52 62 #SUP: 2054
25 31 36 52 64 #SUP: 1876
25 31 36 52 66 #SUP: 2074
25 31 36 56 58 #SUP: 2024
25 31 36 56 60 #SUP: 2016
25 31 36 56 62 #SUP: 1955
25 31 36 56 64 #SUP: 1767
25 31 36 56 66 #SUP: 1941
25 31 36 58 60 #SUP: 2159
25 31 36 58 62 #SUP: 2064
25 31 36 58 64 #SUP: 1877
25 31 36 58 66 #SUP: 2084
25 31 36 60 62 #SUP: 2056
25 31 36 60 64 #SUP: 1869
25 31 36 60 66 #SUP: 2084
25 31 36 62 64 #SUP: 1794
25 31 36 62 66 #SUP: 1984
25 31 36 64 66 #SUP: 1817
25 31 40 42 48 #SUP: 1892
25 31 40 42 52 #SUP: 1979
25 31 40 42 56 #SUP: 1868
25 31 40 42 58 #SUP: 1984
25 31 40 42 60 #SUP: 1980
25 31 40 42 62 #SUP: 1900
25 31 40 42 64 #SUP: 1848
25 31 40 42 66 #SUP: 1936
25 31 40 44 52 #SUP: 1828
25 31 40 44 58 #SUP: 1838
25 31 40 44 60 #SUP: 1830
25 31 40 44 62 #SUP: 1780
25 31 40 46 52 #SUP: 1775
25 31 40 46 58 #SUP: 1785
25 31 40 46 60 #SUP: 1778
25 31 40 48 52 #SUP: 2105
25 31 40 48 56 #SUP: 1973
25 31 40 48 58 #SUP: 2115
25 31 40 48 60 #SUP: 2113
25 31 40 48 62 #SUP: 2017
25 31 40 48 64 #SUP: 1840
25 31 40 48 66 #SUP: 2046
25 31 40 52 56 #SUP: 2068
25 31 40 52 58 #SUP: 2204
25 31 40 52 60 #SUP: 2196
25 31 40 52 62 #SUP: 2106
25 31 40 52 64 #SUP: 1928
25 31 40 52 66 #SUP: 2122
25 31 40 56 58 #SUP: 2072
25 31 40 56 60 #SUP: 2064
25 31 40 56 62 #SUP: 2008
25 31 40 56 64 #SUP: 1819
25 31 40 56 66 #SUP: 1990
25 31 40 58 60 #SUP: 2206
25 31 40 58 62 #SUP: 2116
25 31 40 58 64 #SUP: 1929
25 31 40 58 66 #SUP: 2132
25 31 40 60 62 #SUP: 2108
25 31 40 60 64 #SUP: 1921
25 31 40 60 66 #SUP: 2132
25 31 40 62 64 #SUP: 1846
25 31 40 62 66 #SUP: 2036
25 31 40 64 66 #SUP: 1869
25 31 42 48 52 #SUP: 1900
25 31 42 48 56 #SUP: 1788
25 31 42 48 58 #SUP: 1905
25 31 42 48 60 #SUP: 1903
25 31 42 48 62 #SUP: 1816
25 31 42 48 64 #SUP: 1763
25 31 42 48 66 #SUP: 1862
25 31 42 52 56 #SUP: 1876
25 31 42 52 58 #SUP: 1992
25 31 42 52 60 #SUP: 1988
25 31 42 52 62 #SUP: 1903
25 31 42 52 64 #SUP: 1847
25 31 42 52 66 #SUP: 1943
25 31 42 56 58 #SUP: 1880
25 31 42 56 60 #SUP: 1876
25 31 42 56 62 #SUP: 1817
25 31 42 56 66 #SUP: 1831
25 31 42 58 60 #SUP: 1993
25 31 42 58 62 #SUP: 1908
25 31 42 58 64 #SUP: 1848
25 31 42 58 66 #SUP: 1948
25 31 42 60 62 #SUP: 1904
25 31 42 60 64 #SUP: 1844
25 31 42 60 66 #SUP: 1948
25 31 42 62 64 #SUP: 1766
25 31 42 62 66 #SUP: 1862
25 31 42 64 66 #SUP: 1812
25 31 44 48 58 #SUP: 1758
25 31 44 52 58 #SUP: 1841
25 31 44 52 60 #SUP: 1833
25 31 44 52 62 #SUP: 1778
25 31 44 52 66 #SUP: 1759
25 31 44 58 60 #SUP: 1843
25 31 44 58 62 #SUP: 1788
25 31 44 58 66 #SUP: 1769
25 31 44 60 62 #SUP: 1780
25 31 44 60 66 #SUP: 1769
25 31 46 52 58 #SUP: 1787
25 31 46 52 60 #SUP: 1780
25 31 46 58 60 #SUP: 1790
25 31 48 52 56 #SUP: 1981
25 31 48 52 58 #SUP: 2118
25 31 48 52 60 #SUP: 2116
25 31 48 52 62 #SUP: 2015
25 31 48 52 64 #SUP: 1839
25 31 48 52 66 #SUP: 2048
25 31 48 56 58 #SUP: 1985
25 31 48 56 60 #SUP: 1983
25 31 48 56 62 #SUP: 1916
25 31 48 56 66 #SUP: 1915
25 31 48 58 60 #SUP: 2126
25 31 48 58 62 #SUP: 2025
25 31 48 58 64 #SUP: 1840
25 31 48 58 66 #SUP: 2058
25 31 48 60 62 #SUP: 2023
25 31 48 60 64 #SUP: 1838
25 31 48 60 66 #SUP: 2058
25 31 48 62 66 #SUP: 1958
25 31 48 64 66 #SUP: 1790
25 31 52 56 58 #SUP: 2080
25 31 52 56 60 #SUP: 2072
25 31 52 56 62 #SUP: 2011
25 31 52 56 64 #SUP: 1818
25 31 52 56 66 #SUP: 1997
25 31 52 58 60 #SUP: 2209
25 31 52 58 62 #SUP: 2114
25 31 52 58 64 #SUP: 1928
25 31 52 58 66 #SUP: 2134
25 31 52 60 62 #SUP: 2106
25 31 52 60 64 #SUP: 1920
25 31 52 60 66 #SUP: 2134
25 31 52 62 64 #SUP: 1845
25 31 52 62 66 #SUP: 2034
25 31 52 64 66 #SUP: 1868
25 31 56 58 60 #SUP: 2076
25 31 56 58 62 #SUP: 2015
25 31 56 58 64 #SUP: 1819
25 31 56 58 66 #SUP: 2001
25 31 56 60 62 #SUP: 2007
25 31 56 60 64 #SUP: 1811
25 31 56 60 66 #SUP: 2001
25 31 56 62 64 #SUP: 1762
25 31 56 62 66 #SUP: 1935
25 31 56 64 66 #SUP: 1759
25 31 58 60 62 #SUP: 2116
25 31 58 60 64 #SUP: 1921
25 31 58 60 66 #SUP: 2144
25 31 58 62 64 #SUP: 1846
25 31 58 62 66 #SUP: 2044
25 31 58 64 66 #SUP: 1869
25 31 60 62 64 #SUP: 1838
25 31 60 62 66 #SUP: 2044
25 31 60 64 66 #SUP: 1869
25 31 62 64 66 #SUP: 1788
25 34 36 38 40 #SUP: 1796
25 34 36 38 52 #SUP: 1790
25 34 36 38 58 #SUP: 1795
25 34 36 38 60 #SUP: 1775
25 34 36 40 42 #SUP: 2231
25 34 36 40 44 #SUP: 2143
25 34 36 40 46 #SUP: 2099
25 34 36 40 48 #SUP: 2559
25 34 36 40 52 #SUP: 2615
25 34 36 40 54 #SUP: 1836
25 34 36 40 56 #SUP: 2479
25 34 36 40 58 #SUP: 2622
25 34 36 40 60 #SUP: 2596
25 34 36 40 62 #SUP: 2520
25 34 36 40 64 #SUP: 2175
25 34 36 40 66 #SUP: 2498
25 34 36 40 72 #SUP: 1950
25 34 36 40 74 #SUP: 1970
25 34 36 42 44 #SUP: 1868
25 34 36 42 46 #SUP: 1841
25 34 36 42 48 #SUP: 2188
25 34 36 42 52 #SUP: 2241
25 34 36 42 56 #SUP: 2123
25 34 36 42 58 #SUP: 2244
25 34 36 42 60 #SUP: 2234
25 34 36 42 62 #SUP: 2144
25 34 36 42 64 #SUP: 2037
25 34 36 42 66 #SUP: 2169
25 34 36 42 72 #SUP: 1821
25 34 36 44 48 #SUP: 2104
25 34 36 44 52 #SUP: 2158
25 34 36 44 56 #SUP: 2049
25 34 36 44 58 #SUP: 2165
25 34 36 44 60 #SUP: 2138
25 34 36 44 62 #SUP: 2085
25 34 36 44 64 #SUP: 1845
25 34 36 44 66 #SUP: 2049
25 34 36 46 48 #SUP: 2068
25 34 36 46 52 #SUP: 2112
25 34 36 46 56 #SUP: 1994
25 34 36 46 58 #SUP: 2119
25 34 36 46 60 #SUP: 2095
25 34 36 46 62 #SUP: 2026
25 34 36 46 64 #SUP: 1778
25 34 36 46 66 #SUP: 2025
25 34 36 48 52 #SUP: 2574
25 34 36 48 54 #SUP: 1813
25 34 36 48 56 #SUP: 2438
25 34 36 48 58 #SUP: 2581
25 34 36 48 60 #SUP: 2564
25 34 36 48 62 #SUP: 2468
25 34 36 48 64 #SUP: 2117
25 34 36 48 66 #SUP: 2472
25 34 36 48 72 #SUP: 1915
25 34 36 48 74 #SUP: 1934
25 34 36 52 54 #SUP: 1851
25 34 36 52 56 #SUP: 2498
25 34 36 52 58 #SUP: 2637
25 34 36 52 60 #SUP: 2610
25 34 36 52 62 #SUP: 2524
25 34 36 52 64 #SUP: 2175
25 34 36 52 66 #SUP: 2511
25 34 36 52 72 #SUP: 1960
25 34 36 52 74 #SUP: 1985
25 34 36 54 56 #SUP: 1787
25 34 36 54 58 #SUP: 1858
25 34 36 54 60 #SUP: 1831
25 34 36 54 62 #SUP: 1789
25 34 36 56 58 #SUP: 2501
25 34 36 56 60 #SUP: 2474
25 34 36 56 62 #SUP: 2418
25 34 36 56 64 #SUP: 2059
25 34 36 56 66 #SUP: 2375
25 34 36 56 72 #SUP: 1834
25 34 36 56 74 #SUP: 1941
25 34 36 58 60 #SUP: 2617
25 34 36 58 62 #SUP: 2532
25 34 36 58 64 #SUP: 2175
25 34 36 58 66 #SUP: 2518
25 34 36 58 72 #SUP: 1960
25 34 36 58 74 #SUP: 1992
25 34 36 60 62 #SUP: 2505
25 34 36 60 64 #SUP: 2148
25 34 36 60 66 #SUP: 2519
25 34 36 60 72 #SUP: 1960
25 34 36 60 74 #SUP: 1965
25 34 36 62 64 #SUP: 2084
25 34 36 62 66 #SUP: 2412
25 34 36 62 72 #SUP: 1876
25 34 36 62 74 #SUP: 1936
25 34 36 64 66 #SUP: 2076
25 34 36 64 72 #SUP: 1768
25 34 36 66 72 #SUP: 1960
25 34 36 66 74 #SUP: 1866
25 34 38 40 52 #SUP: 1853
25 34 38 40 56 #SUP: 1780
25 34 38 40 58 #SUP: 1858
25 34 38 40 60 #SUP: 1838
25 34 38 40 62 #SUP: 1819
25 34 38 40 66 #SUP: 1769
25 34 38 52 56 #SUP: 1778
25 34 38 52 58 #SUP: 1852
25 34 38 52 60 #SUP: 1832
25 34 38 52 62 #SUP: 1813
25 34 38 52 66 #SUP: 1763
25 34 38 56 58 #SUP: 1779
25 34 38 56 60 #SUP: 1759
25 34 38 58 60 #SUP: 1837
25 34 38 58 62 #SUP: 1819
25 34 38 58 66 #SUP: 1768
25 34 38 60 62 #SUP: 1798
25 34 38 60 66 #SUP: 1769
25 34 40 42 44 #SUP: 1914
25 34 40 42 46 #SUP: 1887
25 34 40 42 48 #SUP: 2193
25 34 40 42 52 #SUP: 2293
25 34 40 42 56 #SUP: 2175
25 34 40 42 58 #SUP: 2296
25 34 40 42 60 #SUP: 2286
25 34 40 42 62 #SUP: 2203
25 34 40 42 64 #SUP: 2095
25 34 40 42 66 #SUP: 2222
25 34 40 42 72 #SUP: 1876
25 34 40 44 46 #SUP: 1778
25 34 40 44 48 #SUP: 2098
25 34 40 44 52 #SUP: 2195
25 34 40 44 56 #SUP: 2086
25 34 40 44 58 #SUP: 2202
25 34 40 44 60 #SUP: 2176
25 34 40 44 62 #SUP: 2133
25 34 40 44 64 #SUP: 1896
25 34 40 44 66 #SUP: 2088
25 34 40 46 48 #SUP: 2064
25 34 40 46 52 #SUP: 2150
25 34 40 46 56 #SUP: 2032
25 34 40 46 58 #SUP: 2157
25 34 40 46 60 #SUP: 2134
